2.120000000000000000e+02 2.813877662243652139e+03 4.963793263571222858e-01 4.527190947237080126e-02 -1.504383211120848163e+00
2.130000000000000000e+02 2.810080885349957498e+03 5.012932065606136023e-01 4.569973343236535118e-02 -5.596436234022550416e-01
2.140000000000000000e+02 2.805927452025437105e+03 5.071636958061037648e-01 4.612898026421755060e-02 3.905599463503973134e-01
2.150000000000000000e+02 2.801420055822110953e+03 5.140016704500478539e-01 4.655962614361863067e-02 1.345763990183640679e+00
2.160000000000000000e+02 2.796546531674556263e+03 5.218335920308626585e-01 4.699164685972709310e-02 2.305497981358145765e+00
2.170000000000000000e+02 2.791309569506692242e+03 5.306703088714174177e-01 4.742501779250048871e-02 3.269269521227232023e+00
2.180000000000000000e+02 2.785711857733610032e+03 5.405226563366972714e-01 4.785971389372468965e-02 4.236698052656584501e+00
2.190000000000000000e+02 2.779748655107338436e+03 5.514163143067388750e-01 4.829570967040439089e-02 5.207225156997625781e+00
2.200000000000000000e+02 2.773415219253902706e+03 5.633620945953946579e-01 4.873297917357968800e-02 6.180456260333906826e+00
2.210000000000000000e+02 2.766721663548671131e+03 5.763707985206635298e-01 4.917149598967884838e-02 7.155774360889112451e+00
2.220000000000000000e+02 2.759655815525321032e+03 5.904680745206863923e-01 4.961123323838902838e-02 8.132860014638220392e+00
2.230000000000000000e+02 2.752227787120391895e+03 6.056572773672941334e-01 5.005216357271868172e-02 9.111022784339350977e+00
2.240000000000000000e+02 2.744447689746039032e+03 6.219566109255564301e-01 5.049425918610563058e-02 1.008986979106112791e+01
2.250000000000000000e+02 2.736318206041535632e+03 6.393694158071314693e-01 5.093749182279862925e-02 1.106871144560954967e+01
2.260000000000000000e+02 2.727834589951281941e+03 6.579213122173063200e-01 5.138183279464982739e-02 1.204715571543031949e+01
2.270000000000000000e+02 2.719006951828023375e+03 6.776230593413226089e-01 5.182725300223538917e-02 1.302458813840477347e+01
2.280000000000000000e+02 2.709837973407473328e+03 6.984779848716281547e-01 5.227372296068572705e-02 1.400046895460147311e+01
2.290000000000000000e+02 2.700337764505804444e+03 7.205042712708341623e-01 5.272121283222332838e-02 1.497425881994304042e+01
